Runs,Ave,100,Start Date,Name,Country
99,12.37,0,12/28/90,Sanath Jayasuriya,Sri Lanka
99,12.37,0,12/31/90,Sanath Jayasuriya,Sri Lanka
104,11.55,0,01/04/91,Sanath Jayasuriya,Sri Lanka
104,10.4,0,01/26/91,Sanath Jayasuriya,Sri Lanka
108,9.81,0,01/28/91,Sanath Jayasuriya,Sri Lanka
109,9.08,0,02/06/91,Sanath Jayasuriya,Sri Lanka
135,10.38,0,01/10/92,Sanath Jayasuriya,Sri Lanka
135,9.64,0,01/13/92,Sanath Jayasuriya,Sri Lanka
135,9,0,01/15/92,Sanath Jayasuriya,Sri Lanka
140,8.75,0,01/17/92,Sanath Jayasuriya,Sri Lanka
143,8.41,0,01/19/92,Sanath Jayasuriya,Sri Lanka
175,9.72,0,02/23/92,Sanath Jayasuriya,Sri Lanka
180,9.47,0,02/25/92,Sanath Jayasuriya,Sri Lanka
180,9.47,0,02/28/92,Sanath Jayasuriya,Sri Lanka
183,9.15,0,03/02/92,Sanath Jayasuriya,Sri Lanka
198,9.42,0,03/07/92,Sanath Jayasuriya,Sri Lanka
217,9.86,0,03/09/92,Sanath Jayasuriya,Sri Lanka
219,9.52,0,09/04/92,Sanath Jayasuriya,Sri Lanka
226,9.41,0,09/05/92,Sanath Jayasuriya,Sri Lanka
226,9.41,0,12/12/92,Sanath Jayasuriya,Sri Lanka
252,10.08,0,12/13/92,Sanath Jayasuriya,Sri Lanka
286,11.44,0,03/10/93,Sanath Jayasuriya,Sri Lanka
286,11.44,0,03/20/93,Sanath Jayasuriya,Sri Lanka
303,11.65,0,07/25/93,Sanath Jayasuriya,Sri Lanka
320,11.85,0,08/12/93,Sanath Jayasuriya,Sri Lanka
322,11.5,0,08/14/93,Sanath Jayasuriya,Sri Lanka
325,11.2,0,08/22/93,Sanath Jayasuriya,Sri Lanka
328,10.93,0,09/02/93,Sanath Jayasuriya,Sri Lanka
333,10.74,0,09/04/93,Sanath Jayasuriya,Sri Lanka
356,11.12,0,10/28/93,Sanath Jayasuriya,Sri Lanka
414,12.54,0,10/30/93,Sanath Jayasuriya,Sri Lanka
479,14.08,0,11/02/93,Sanath Jayasuriya,Sri Lanka
506,14.45,0,11/03/93,Sanath Jayasuriya,Sri Lanka
513,14.25,0,11/07/93,Sanath Jayasuriya,Sri Lanka
515,13.91,0,11/09/93,Sanath Jayasuriya,Sri Lanka
538,14.15,0,11/15/93,Sanath Jayasuriya,Sri Lanka
565,14.48,0,11/19/93,Sanath Jayasuriya,Sri Lanka
583,14.57,0,11/25/93,Sanath Jayasuriya,Sri Lanka
587,14.67,0,12/01/93,Sanath Jayasuriya,Sri Lanka
598,14.58,0,12/16/93,Sanath Jayasuriya,Sri Lanka
599,14.26,0,12/18/93,Sanath Jayasuriya,Sri Lanka
630,14.65,0,02/15/94,Sanath Jayasuriya,Sri Lanka
639,14.52,0,02/18/94,Sanath Jayasuriya,Sri Lanka
639,14.2,0,02/20/94,Sanath Jayasuriya,Sri Lanka
647,14.06,0,04/14/94,Sanath Jayasuriya,Sri Lanka
652,13.87,0,04/18/94,Sanath Jayasuriya,Sri Lanka
729,15.18,0,08/03/94,Sanath Jayasuriya,Sri Lanka
783,15.97,0,08/06/94,Sanath Jayasuriya,Sri Lanka
833,16.66,0,08/07/94,Sanath Jayasuriya,Sri Lanka
835,16.37,0,08/22/94,Sanath Jayasuriya,Sri Lanka
835,16.05,0,08/24/94,Sanath Jayasuriya,Sri Lanka
835,16.05,0,09/04/94,Sanath Jayasuriya,Sri Lanka
838,15.81,0,09/05/94,Sanath Jayasuriya,Sri Lanka
842,15.59,0,09/11/94,Sanath Jayasuriya,Sri Lanka
842,15.3,0,09/13/94,Sanath Jayasuriya,Sri Lanka
843,15.05,0,09/17/94,Sanath Jayasuriya,Sri Lanka
844,14.8,0,11/03/94,Sanath Jayasuriya,Sri Lanka
881,15.18,0,11/05/94,Sanath Jayasuriya,Sri Lanka
892,15.11,0,11/06/94,Sanath Jayasuriya,Sri Lanka
918,15.3,0,12/02/94,Sanath Jayasuriya,Sri Lanka
926,15.18,0,12/04/94,Sanath Jayasuriya,Sri Lanka
1066,17.19,1,12/08/94,Sanath Jayasuriya,Sri Lanka
1089,17.28,1,12/15/94,Sanath Jayasuriya,Sri Lanka
1141,17.82,1,12/18/94,Sanath Jayasuriya,Sri Lanka
1161,17.86,1,12/21/94,Sanath Jayasuriya,Sri Lanka
1207,18.28,1,03/26/95,Sanath Jayasuriya,Sri Lanka
1213,18.1,1,03/29/95,Sanath Jayasuriya,Sri Lanka
1262,18.55,1,04/01/95,Sanath Jayasuriya,Sri Lanka
1313,19.02,1,04/06/95,Sanath Jayasuriya,Sri Lanka
1344,19.2,1,04/09/95,Sanath Jayasuriya,Sri Lanka
1374,19.35,1,04/11/95,Sanath Jayasuriya,Sri Lanka
1396,19.38,1,04/14/95,Sanath Jayasuriya,Sri Lanka
1421,19.46,1,09/29/95,Sanath Jayasuriya,Sri Lanka
1472,19.89,1,10/01/95,Sanath Jayasuriya,Sri Lanka
1491,19.88,1,10/03/95,Sanath Jayasuriya,Sri Lanka
1492,19.63,1,10/11/95,Sanath Jayasuriya,Sri Lanka
1516,19.68,1,10/12/95,Sanath Jayasuriya,Sri Lanka
1521,19.5,1,10/16/95,Sanath Jayasuriya,Sri Lanka
1546,19.56,1,10/17/95,Sanath Jayasuriya,Sri Lanka
1603,20.03,1,10/20/95,Sanath Jayasuriya,Sri Lanka
1631,20.13,1,12/15/95,Sanath Jayasuriya,Sri Lanka
1655,20.18,1,12/21/95,Sanath Jayasuriya,Sri Lanka
1658,19.97,1,01/03/96,Sanath Jayasuriya,Sri Lanka
1661,19.77,1,01/05/96,Sanath Jayasuriya,Sri Lanka
1669,19.63,1,01/09/96,Sanath Jayasuriya,Sri Lanka
1696,19.72,1,01/12/96,Sanath Jayasuriya,Sri Lanka
1724,19.81,1,01/14/96,Sanath Jayasuriya,Sri Lanka
1727,19.62,1,01/16/96,Sanath Jayasuriya,Sri Lanka
1746,19.61,1,01/18/96,Sanath Jayasuriya,Sri Lanka
1776,19.73,1,01/20/96,Sanath Jayasuriya,Sri Lanka
1782,19.58,1,02/21/96,Sanath Jayasuriya,Sri Lanka
1861,20.22,1,03/02/96,Sanath Jayasuriya,Sri Lanka
1905,20.48,1,03/06/96,Sanath Jayasuriya,Sri Lanka
1987,21.13,1,03/09/96,Sanath Jayasuriya,Sri Lanka
1988,20.92,1,03/13/96,Sanath Jayasuriya,Sri Lanka
1997,20.8,1,03/17/96,Sanath Jayasuriya,Sri Lanka
1997,20.8,1,04/01/96,Sanath Jayasuriya,Sri Lanka
2131,21.96,2,04/02/96,Sanath Jayasuriya,Sri Lanka
2138,21.81,2,04/03/96,Sanath Jayasuriya,Sri Lanka
2214,22.36,2,04/07/96,Sanath Jayasuriya,Sri Lanka
2260,22.6,2,04/13/96,Sanath Jayasuriya,Sri Lanka
2380,23.8,3,08/28/96,Sanath Jayasuriya,Sri Lanka
2424,24,3,08/30/96,Sanath Jayasuriya,Sri Lanka
2429,23.81,3,09/03/96,Sanath Jayasuriya,Sri Lanka
2456,23.84,3,09/07/96,Sanath Jayasuriya,Sri Lanka
2461,23.66,3,09/28/96,Sanath Jayasuriya,Sri Lanka
2506,23.86,3,10/01/96,Sanath Jayasuriya,Sri Lanka
2508,23.66,3,10/04/96,Sanath Jayasuriya,Sri Lanka
2523,23.57,3,11/07/96,Sanath Jayasuriya,Sri Lanka
2556,23.66,3,11/08/96,Sanath Jayasuriya,Sri Lanka
2609,23.93,3,11/11/96,Sanath Jayasuriya,Sri Lanka
2610,23.72,3,11/12/96,Sanath Jayasuriya,Sri Lanka
2689,24.22,3,03/25/97,Sanath Jayasuriya,Sri Lanka
2689,24,3,03/27/97,Sanath Jayasuriya,Sri Lanka
2745,24.29,3,04/03/97,Sanath Jayasuriya,Sri Lanka
2748,24.1,3,04/04/97,Sanath Jayasuriya,Sri Lanka
2815,24.47,3,04/07/97,Sanath Jayasuriya,Sri Lanka
2828,24.37,3,04/11/97,Sanath Jayasuriya,Sri Lanka
2828,24.17,3,05/12/97,Sanath Jayasuriya,Sri Lanka
